detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.9213374418271154,0.33,1,1,0,0,[section_add],21be4ebbbc8a520153060ebb2772ec50f56a8fc0ba483a56e553649dae0e02e4
0.891420002347123,6.930000000000001,1,2,1,1,[imports_append],d0a121e886ab5e30f1863d5d79239dae0913fc265e688ddc3c1504fca5d03a7f
0.9906362148943121,3.6300000000000003,1,3,0,1,[remove_signature],43668728f376c79b593fb3e48ad70d4a73ad72b13363c7b3b22d1aaf6a9b9256
0.9906362148943121,3.9600000000000004,2,3,0,1,[remove_signature; section_append],43668728f376c79b593fb3e48ad70d4a73ad72b13363c7b3b22d1aaf6a9b9256
0.9906362148943121,4.29,3,3,0,1,[remove_signature; section_append; upx_unpack],43668728f376c79b593fb3e48ad70d4a73ad72b13363c7b3b22d1aaf6a9b9256
0.9906362148943121,4.62,4,3,0,1,[remove_signature; section_append; upx_unpack; remove_signature],43668728f376c79b593fb3e48ad70d4a73ad72b13363c7b3b22d1aaf6a9b9256
0.9906362148943121,4.95,5,3,0,1,[remove_signature; section_append; upx_unpack; remove_signature; break_optional_header_checksum],43668728f376c79b593fb3e48ad70d4a73ad72b13363c7b3b22d1aaf6a9b9256
0.9907281427898774,1.98,6,3,0,0,[remove_signature; section_append; upx_unpack; remove_signature; break_optional_header_checksum; section_add],43668728f376c79b593fb3e48ad70d4a73ad72b13363c7b3b22d1aaf6a9b9256
0.9979820526939708,3.6300000000000003,1,4,0,1,[section_rename],be8e60904722e8f41cc037ee426e3ee4c922f444d543a0f3f246881ac32c53f5
0.9979820526939708,3.9600000000000004,2,4,0,1,[section_rename; remove_signature],be8e60904722e8f41cc037ee426e3ee4c922f444d543a0f3f246881ac32c53f5
0.9979820526939708,4.29,3,4,0,1,[section_rename; remove_signature; remove_signature],be8e60904722e8f41cc037ee426e3ee4c922f444d543a0f3f246881ac32c53f5
