detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.9932442421981609,3.6300000000000003,1,1,0,1,[section_append],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9955722726535625,3.9600000000000004,2,1,0,1,[section_append; remove_signature],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9955722726535625,4.29,3,1,0,1,[section_append; remove_signature; section_append],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9976301274884837,4.62,4,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.993567385020862,4.95,5,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum; break_optional_header_checksum],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9896582283541042,5.28,6,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum; break_optional_header_checksum; section_add],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9896582283541042,5.61,7,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum; break_optional_header_checksum; section_add; overlay_append],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9876412313561281,5.94,8,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum; break_optional_header_checksum; section_add; overlay_append; imports_append],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9876412313561281,6.2700000000000005,9,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum; break_optional_header_checksum; section_add; overlay_append; imports_append; overlay_append],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.99042957995296,6.6000000000000005,10,1,0,1,[section_append; remove_signature; section_append; break_optional_header_checksum; break_optional_header_checksum; section_add; overlay_append; imports_append; overlay_append; imports_append],1f7fcf4362b3d8fa5b1807009139cc4e1a0bdb49edb478cc1c664e04f359bb28
0.9953282640433544,3.6300000000000003,1,2,0,1,[break_optional_header_checksum],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9955722726535625,3.9600000000000004,2,2,0,1,[break_optional_header_checksum; remove_signature],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9955722726535625,4.29,3,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9976301274884837,4.62,4,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9954491523565442,4.95,5,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append; section_append],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9954491523565442,5.28,6,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append; section_append; section_append],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.995468197837698,5.61,7,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append; section_append; section_append; section_rename],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9914792624118363,5.94,8,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append; section_append; section_append; section_rename; imports_append],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9914792624118363,6.2700000000000005,9,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append; section_append; section_append; section_rename; imports_append; remove_signature],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9914792624118363,6.6000000000000005,10,2,0,1,[break_optional_header_checksum; remove_signature; overlay_append; overlay_append; section_append; section_append; section_rename; imports_append; remove_signature; section_append],1c46900fef6898cc8ed7f1733a700e7630eeeeb7043a31cd6e8451bb53a4d24a
0.9941776239688952,3.6300000000000003,1,3,0,1,[section_rename],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9955722726535625,3.9600000000000004,2,3,0,1,[section_rename; section_add],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9955722726535625,4.29,3,3,0,1,[section_rename; section_add; remove_debug],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9976301274884837,4.62,4,3,0,1,[section_rename; section_add; remove_debug; upx_pack],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9943727191786864,4.95,5,3,0,1,[section_rename; section_add; remove_debug; upx_pack; remove_debug],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9943727191786864,5.28,6,3,0,1,[section_rename; section_add; remove_debug; upx_pack; remove_debug; break_optional_header_checksum],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9943727191786864,5.61,7,3,0,1,[section_rename; section_add; remove_debug; upx_pack; remove_debug; break_optional_header_checksum; break_optional_header_checksum],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9943727191786864,5.94,8,3,0,1,[section_rename; section_add; remove_debug; upx_pack; remove_debug; break_optional_header_checksum; break_optional_header_checksum; section_append],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9943727191786864,6.2700000000000005,9,3,0,1,[section_rename; section_add; remove_debug; upx_pack; remove_debug; break_optional_header_checksum; break_optional_header_checksum; section_append; overlay_append],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9943727191786864,6.6000000000000005,10,3,0,1,[section_rename; section_add; remove_debug; upx_pack; remove_debug; break_optional_header_checksum; break_optional_header_checksum; section_append; overlay_append; remove_signature],0a7d43bba4335d016a98059ace23c56d5cf2237c046b154f339f790c12608805
0.9841279843086906,3.6300000000000003,1,4,0,1,[upx_unpack],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.9955722726535625,3.9600000000000004,2,4,0,1,[upx_unpack; remove_debug],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.9955722726535625,4.29,3,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.9976301274884837,4.62,4,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.9442662623884659,4.95,5,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack; section_append],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.9442662623884659,5.28,6,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack; section_append; overlay_append],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.963220224535169,5.61,7,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack; section_append; overlay_append; section_rename],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.963220224535169,5.94,8,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack; section_append; overlay_append; section_rename; overlay_append],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.963220224535169,6.2700000000000005,9,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack; section_append; overlay_append; section_rename; overlay_append; break_optional_header_checksum],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.963220224535169,6.6000000000000005,10,4,0,1,[upx_unpack; remove_debug; break_optional_header_checksum; upx_pack; section_append; overlay_append; section_rename; overlay_append; break_optional_header_checksum; remove_signature],88b528f2054435a77c8f781df0188ea72df572eb1f78d25ad1e0089afc5abe42
0.992558202523461,3.6300000000000003,1,5,0,1,[overlay_append],3a7e1711816e8b2adb612b27cf4e8958b60178dbf5921dabef9f6ff4e3a41c19
0.9955722726535625,3.9600000000000004,2,5,0,1,[overlay_append; overlay_append],3a7e1711816e8b2adb612b27cf4e8958b60178dbf5921dabef9f6ff4e3a41c19
0.9955722726535625,4.29,3,5,0,1,[overlay_append; overlay_append; imports_append],3a7e1711816e8b2adb612b27cf4e8958b60178dbf5921dabef9f6ff4e3a41c19
