detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.99591726,4.29,3,3,0,1,[overlay_append; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,4.62,4,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,4.95,5,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,5.28,6,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,5.61,7,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,5.94,8,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,6.2700000000000005,9,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.99591726,6.6000000000000005,10,3,0,1,[overlay_append; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack; upx_unpack],1216052b341883ea0093e595c8b42abe4f75abba8a6ba21137d80982560983a6
0.985081,3.6300000000000003,1,4,0,1,[section_rename],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,3.9600000000000004,2,4,0,1,[section_rename; section_append],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,4.29,3,4,0,1,[section_rename; section_append; overlay_append],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,4.62,4,4,0,1,[section_rename; section_append; overlay_append; remove_signature],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,4.95,5,4,0,1,[section_rename; section_append; overlay_append; remove_signature; break_optional_header_checksum],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,5.28,6,4,0,1,[section_rename; section_append; overlay_append; remove_signature; break_optional_header_checksum; break_optional_header_checksum],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,5.61,7,4,0,1,[section_rename; section_append; overlay_append; remove_signature; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,5.94,8,4,0,1,[section_rename; section_append; overlay_append; remove_signature; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,6.2700000000000005,9,4,0,1,[section_rename; section_append; overlay_append; remove_signature; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
0.985081,6.6000000000000005,10,4,0,1,[section_rename; section_append; overlay_append; remove_signature; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum; break_optional_header_checksum],22869c64b86746f473554c4aa43501b4913c188df9e9549d0a3635bd2d490e79
