detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.9955722726535625,3.9600000000000004,1,1,0,1,[imports_append],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9955722726535625,4.62,2,1,0,1,[imports_append; remove_signature],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9961806930157014,5.28,3,1,0,1,[imports_append; remove_signature; section_add],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9980204392707186,5.94,4,1,0,1,[imports_append; remove_signature; section_add; section_rename],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9986530765164809,5.280000000000001,5,1,0,1,[imports_append; remove_signature; section_add; section_rename; section_add],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9955722726535625,3.9600000000000004,6,1,0,1,[section_add],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9955722726535625,4.62,7,1,0,1,[section_add; remove_signature],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9961806930157014,4.224,8,1,0,1,[section_add; remove_signature; section_add],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9980204392707186,4.752000000000001,9,1,0,1,[section_add; remove_signature; section_add; remove_signature],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9986530765164809,3.96,10,1,0,1,[section_add; remove_signature; section_add; remove_signature; section_add],3da86dd40c686a62d298eb901e3f64dd393a225e29acf27f9bb048710352c507
0.9955722726535625,3.9600000000000004,1,2,0,1,[overlay_append],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9955722726535625,4.62,2,2,0,1,[overlay_append; section_add],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9961806930157014,5.28,3,2,0,1,[overlay_append; section_add; section_append],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9980204392707186,5.94,4,2,0,1,[overlay_append; section_add; section_append; imports_append],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9986530765164809,6.6000000000000005,5,2,0,1,[overlay_append; section_add; section_append; imports_append; remove_signature],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9955722726535625,3.9600000000000004,6,2,0,1,[remove_signature],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9955722726535625,4.62,7,2,0,1,[remove_signature; remove_debug],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9961806930157014,4.224,8,2,0,1,[remove_signature; remove_debug; remove_signature],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9980204392707186,4.752000000000001,9,2,0,1,[remove_signature; remove_debug; remove_signature; imports_append],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
0.9986530765164809,5.280000000000001,10,2,0,1,[remove_signature; remove_debug; remove_signature; imports_append; overlay_append],abed6b24180947ea94292c4c329f72724db7727b9539ea673b851442cf5101ae
