detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.9987878035999879,3.6300000000000003,1,1,0,1,[remove_signature],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9987878035999879,3.9600000000000004,2,1,0,1,[remove_signature; section_rename],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9987878035999879,4.29,3,1,0,1,[remove_signature; section_rename; overlay_append],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9987878035999879,4.62,4,1,0,1,[remove_signature; section_rename; overlay_append; section_append],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9990388159133976,4.95,5,1,0,1,[remove_signature; section_rename; overlay_append; section_append; imports_append],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9980870436923869,5.28,6,1,0,1,[remove_signature; section_rename; overlay_append; section_append; imports_append; imports_append],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9904284748267554,5.61,7,1,0,1,[remove_signature; section_rename; overlay_append; section_append; imports_append; imports_append; upx_pack],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9959438808621738,5.94,8,1,0,1,[remove_signature; section_rename; overlay_append; section_append; imports_append; imports_append; upx_pack; upx_unpack],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9959438808621738,6.2700000000000005,9,1,0,1,[remove_signature; section_rename; overlay_append; section_append; imports_append; imports_append; upx_pack; upx_unpack; section_append],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.9935835844933095,6.6000000000000005,10,1,0,1,[remove_signature; section_rename; overlay_append; section_append; imports_append; imports_append; upx_pack; upx_unpack; section_append; imports_append],d8236ecb92a5840d3517053a5885b74e20374566869456218226061f19be3be6
0.981460994014039,3.6300000000000003,1,2,0,1,[imports_append],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9837430959339475,3.9600000000000004,2,2,0,1,[imports_append; remove_signature],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.971110550656466,4.29,3,2,0,1,[imports_append; remove_signature; imports_append],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,4.62,4,2,0,1,[imports_append; remove_signature; imports_append; upx_pack],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,4.95,5,2,0,1,[imports_append; remove_signature; imports_append; upx_pack; section_append],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,5.28,6,2,0,1,[imports_append; remove_signature; imports_append; upx_pack; section_append; remove_signature],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,5.61,7,2,0,1,[imports_append; remove_signature; imports_append; upx_pack; section_append; remove_signature; remove_signature],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,5.94,8,2,0,1,[imports_append; remove_signature; imports_append; upx_pack; section_append; remove_signature; remove_signature; imports_append],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,6.2700000000000005,9,2,0,1,[imports_append; remove_signature; imports_append; upx_pack; section_append; remove_signature; remove_signature; imports_append; remove_signature],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9352079832901756,6.6000000000000005,10,2,0,1,[imports_append; remove_signature; imports_append; upx_pack; section_append; remove_signature; remove_signature; imports_append; remove_signature; remove_signature],356063ebb20f416d12d70ff624fbde3aa2ffe5f1ad7a062ac8cea0559a671376
0.9954622337841885,3.6300000000000003,1,3,0,1,[remove_signature],9bd8ce219ce36cd5f407049fe84f11996c5b384dbe9500ce109ee4bfc9643a57
0.9954429344218166,3.9600000000000004,2,3,0,1,[remove_signature; imports_append],9bd8ce219ce36cd5f407049fe84f11996c5b384dbe9500ce109ee4bfc9643a57
0.9954429344218166,4.29,3,3,0,1,[remove_signature; imports_append; remove_signature],9bd8ce219ce36cd5f407049fe84f11996c5b384dbe9500ce109ee4bfc9643a57
0.9954429344218166,4.62,4,3,0,1,[remove_signature; imports_append; remove_signature; section_append],9bd8ce219ce36cd5f407049fe84f11996c5b384dbe9500ce109ee4bfc9643a57
